Year,Laureate_Id_x,Firstname,Lastname,Category,Prize_Share,Motivation,Laureate_Id_y,Gender,Birth_Date,Birth_Country,Birth_City,Birth_Country_Code,Death_Date,Death_Country,Death_City,Death_Country_Code,Organization_Name,Organization_City,Organization_Country
2004,780,Avram,Hershko,chemistry,3,"""for the discovery of ubiquitin-mediated protein degradation""",780,male,31/12/1937,Hungary,Karcag,HU,0000-00-00,,,,Technion - Israel Institute of Technology,Haifa,Israel
2004,776,David J.,Gross,physics,3,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",776,male,19/02/1941,USA,Washington D.C.,US,0000-00-00,,,,University of California Kavli Institute for Theoretical Physics,Santa Barbara CA,USA
2004,778,Frank,Wilczek,physics,3,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",778,male,15/05/1951,USA,New York NY,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA
2004,777,H. David,Politzer,physics,3,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",777,male,31/08/1949,USA,New York NY,US,0000-00-00,,,,California Institute of Technology (Caltech),Pasadena CA,USA
2004,775,Linda B.,Buck,medicine,2,"""for their discoveries of odorant receptors and the organization of the olfactory system""",775,female,29/01/1947,USA,Seattle WA,US,0000-00-00,,,,Fred Hutchinson Cancer Research Center,Seattle WA,USA
2004,774,Richard,Axel,medicine,2,"""for their discoveries of odorant receptors and the organization of the olfactory system""",774,male,02/07/1946,USA,New York NY,US,0000-00-00,,,,Columbia University,New York NY,USA
2004,779,Aaron,Ciechanover,chemistry,3,"""for the discovery of ubiquitin-mediated protein degradation""",779,male,01/10/1947,British Protectorate of Palestine (now Israel),Haifa,IL,0000-00-00,,,,Technion - Israel Institute of Technology,Haifa,Israel
2005,801,Harold,Pinter,literature,1,"""who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms""",801,male,10/10/1930,United Kingdom,London,GB,24/12/2008,United Kingdom,London,GB,,,
2005,800,Thomas C.,Schelling,economics,2,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",800,male,14/04/1921,USA,Oakland CA,US,13/12/2016,USA,Bethesda MD,US,University of Maryland Department of Economics and School of Public Policy,College Park MD,USA
2005,798,Mohamed,ElBaradei,peace,2,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way""",798,male,17/06/1942,Egypt,Cairo,EG,0000-00-00,,,,,,
2005,797,International Atomic Energy Agency,,peace,2,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way""",797,org,1957-00-00,,,,0000-00-00,,,,,,
2005,796,Richard R.,Schrock,chemistry,3,"""for the development of the metathesis method in organic synthesis""",796,male,04/01/1945,USA,Berne IN,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA
2005,795,Robert H.,Grubbs,chemistry,3,"""for the development of the metathesis method in organic synthesis""",795,male,27/02/1942,USA,Possum Trot KY,US,19/12/2021,USA,Duarte CA,US,California Institute of Technology (Caltech),Pasadena CA,USA
2005,799,Robert J.,Aumann,economics,2,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",799,male,08/06/1930,Germany,Frankfurt-on-the-Main,DE,0000-00-00,,,,University of Jerusalem Center for RationalityHebrew,Jerusalem,Israel
2005,793,Theodor W.,Hänsch,physics,4,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique""",793,male,30/10/1941,Germany,Heidelberg,DE,0000-00-00,,,,Max-Planck-Institut für Quantenoptik,Garching,Germany
2005,792,John L.,Hall,physics,4,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique""",792,male,21/08/1934,USA,Denver CO,US,0000-00-00,,,,University of Colorado JILA,Boulder CO,USA
2005,791,Roy J.,Glauber,physics,2,"""for his contribution to the quantum theory of optical coherence""",791,male,01/09/1925,USA,New York NY,US,26/12/2018,USA,Newton MA,US,Harvard University,Cambridge MA,USA
2005,790,J. Robin,Warren,medicine,2,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease""",790,male,11/06/1937,Australia,Adelaide,AU,0000-00-00,,,,,,
2005,789,Barry J.,Marshall,medicine,2,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease""",789,male,30/09/1951,Australia,Kalgoorlie,AU,0000-00-00,,,,NHMRC Helicobacter pylori Research Laboratory QEII Medical Centre,Nedlands,Australia
2005,794,Yves,Chauvin,chemistry,3,"""for the development of the metathesis method in organic synthesis""",794,male,10/10/1930,Belgium,Menin,BE,27/01/2015,France,Tours,FR,Institut Français du Pétrole,Rueil-Malmaison,France
2006,810,Grameen Bank,,peace,2,"""for their efforts to create economic and social development from below""",810,org,1976-00-00,,,,0000-00-00,,,,,,
2006,809,Muhammad,Yunus,peace,2,"""for their efforts to create economic and social development from below""",809,male,28/06/1940,British India (now Bangladesh),Chittagong,BD,0000-00-00,,,,,,
2006,808,Orhan,Pamuk,literature,1,"""who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures""",808,male,07/06/1952,Turkey,Istanbul,TR,0000-00-00,,,,,,
2006,807,Edmund S.,Phelps,economics,1,"""for his analysis of intertemporal tradeoffs in macroeconomic policy""",807,male,26/07/1933,USA,Evanston IL,US,0000-00-00,,,,Columbia University,New York NY,USA
2006,806,Roger D.,Kornberg,chemistry,1,"""for his studies of the molecular basis of eukaryotic transcription""",806,male,24/04/1947,USA,St. Louis MO,US,0000-00-00,,,,Stanford University,Stanford CA,USA
2006,805,George F.,Smoot,physics,2,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",805,male,20/02/1945,USA,Yukon FL,US,0000-00-00,,,,University of California,Berkeley CA,USA
2006,803,Craig C.,Mello,medicine,2,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",803,male,18/10/1960,USA,New Haven CT,US,0000-00-00,,,,University of Massachusetts Medical School,Worcester MA,USA
2006,802,Andrew Z.,Fire,medicine,2,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",802,male,27/04/1959,USA,Stanford CA,US,0000-00-00,,,,Stanford University School of Medicine,Stanford CA,USA
2006,804,John C.,Mather,physics,2,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",804,male,07/08/1946,USA,Roanoke VA,US,0000-00-00,,,,NASA Goddard Space Flight Center,Greenbelt MD,USA
2007,822,Roger B.,Myerson,economics,3,"""for having laid the foundations of mechanism design theory""",822,male,29/03/1951,USA,Boston MA,US,0000-00-00,,,,University of Chicago,Chicago IL,USA
2007,821,Eric S.,Maskin,economics,3,"""for having laid the foundations of mechanism design theory""",821,male,12/12/1950,USA,New York NY,US,0000-00-00,,,,Institute for Advanced Study,Princeton NJ,USA
2007,820,Leonid,Hurwicz,economics,3,"""for having laid the foundations of mechanism design theory""",820,male,21/08/1917,Russia,Moscow,RU,24/06/2008,USA,Minneapolis MN,US,University of Minnesota,Minneapolis MN,USA
2007,819,Al,Gore,peace,2,"""for their efforts to build up and disseminate greater knowledge about man-made climate change and to lay the foundations for the measures that are needed to counteract such change""",819,male,31/03/1948,USA,Washington D.C.,US,0000-00-00,,,,,,
2007,818,Intergovernmental Panel on Climate Change,,peace,2,"""for their efforts to build up and disseminate greater knowledge about man-made climate change and to lay the foundations for the measures that are needed to counteract such change""",818,org,1988-00-00,,,,0000-00-00,,,,,,
2007,816,Gerhard,Ertl,chemistry,1,"""for his studies of chemical processes on solid surfaces""",816,male,10/10/1936,Germany,Bad Cannstatt,DE,0000-00-00,,,,Fritz-Haber-Institut der Max-Planck-Gesellschaft,Berlin,Germany
2007,817,Doris,Lessing,literature,1,"""that epicist of the female experience who with scepticism fire and visionary power has subjected a divided civilisation to scrutiny""",817,female,22/10/1919,Persia (now Iran),Kermanshah,IR,17/11/2013,United Kingdom,London,GB,,,
2007,814,Albert,Fert,physics,2,"""for the discovery of Giant Magnetoresistance""",814,male,07/03/1938,France,Carcassonne,FR,0000-00-00,,,,Universit&eacute; Paris-Sud,Orsay,France
2007,813,Oliver,Smithies,medicine,3,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",813,male,23/06/1925,United Kingdom,Halifax,GB,10/01/2017,USA,Chapel Hill NC,US,University of North Carolina,Chapel Hill NC,USA
2007,812,Sir Martin J.,Evans,medicine,3,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",812,male,01/01/1941,United Kingdom,Stroud,GB,0000-00-00,,,,Cardiff University,Cardiff,United Kingdom
2007,811,Mario R.,Capecchi,medicine,3,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",811,male,06/10/1937,Italy,Verona,IT,0000-00-00,,,,University of Utah,Salt Lake City UT,USA
2007,815,Peter,Grünberg,physics,2,"""for the discovery of Giant Magnetoresistance""",815,male,18/05/1939,Czechoslovakia (now Czech Republic),Plzen,CZ,09/04/2018,Germany,Jülich,DE,Forschungszentrum J&uuml;lich,Jülich,Germany
2008,833,Martti,Ahtisaari,peace,1,"""for his important efforts on several continents and over more than three decades to resolve international conflicts""",833,male,23/06/1937,Finland,Viipuri (now Vyborg),FI,0000-00-00,,,,,,
2008,832,Jean-Marie Gustave,Le Clézio,literature,1,"""author of new departures poetic adventure and sensual ecstasy explorer of a humanity beyond and below the reigning civilization""",832,male,13/04/1940,France,Nice,FR,0000-00-00,,,,,,
2008,831,Roger Y.,Tsien,chemistry,3,"""for the discovery and development of the green fluorescent protein GFP""",831,male,01/02/1952,USA,New York NY,US,24/08/2016,USA,Eugene OR,US,University of California,San Diego CA,USA
2008,830,Martin,Chalfie,chemistry,3,"""for the discovery and development of the green fluorescent protein GFP""",830,male,15/01/1947,USA,Chicago IL,US,0000-00-00,,,,Columbia University,New York NY,USA
2008,829,Osamu,Shimomura,chemistry,3,"""for the discovery and development of the green fluorescent protein GFP""",829,male,27/08/1928,Japan,Kyoto,JP,19/10/2018,Japan,Nagasaki,JP,Marine Biological Laboratory (MBL),Woods Hole MA,USA
2008,828,Toshihide,Maskawa,physics,4,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature""",828,male,07/02/1940,Japan,Nagoya,JP,23/07/2021,Japan,Kyoto,JP,Kyoto Sangyo University,Kyoto,Japan
2008,834,Paul,Krugman,economics,1,"""for his analysis of trade patterns and location of economic activity""",834,male,28/02/1953,USA,New York NY,US,0000-00-00,,,,Princeton University,Princeton NJ,USA
2008,826,Yoichiro,Nambu,physics,2,"""for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics""",826,male,18/01/1921,Japan,Tokyo,JP,05/07/2015,Japan,Osaka,JP,Enrico Fermi Institute University of Chicago,Chicago IL,USA
2008,825,Luc,Montagnier,medicine,4,"""for their discovery of human immunodeficiency virus""",825,male,18/08/1932,France,Chabris,FR,08/02/2022,France,Paris,FR,World Foundation for AIDS Research and Prevention,Paris,France
2008,824,Françoise,Barré-Sinoussi,medicine,4,"""for their discovery of human immunodeficiency virus""",824,female,30/07/1947,France,Paris,FR,0000-00-00,,,,Regulation of Retroviral Infections Unit Virology Department Institut Pasteur,Paris,France
2008,823,Harald,zur Hausen,medicine,2,"""for his discovery of human papilloma viruses causing cervical cancer""",823,male,11/03/1936,Germany,Gelsenkirchen,DE,0000-00-00,,,,German Cancer Research Center,Heidelberg,Germany
2008,827,Makoto,Kobayashi,physics,4,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature""",827,male,07/04/1944,Japan,Nagoya,JP,0000-00-00,,,,High Energy Accelerator Research Organization (KEK),Tsukuba,Japan
2009,847,Oliver E.,Williamson,economics,2,"""for his analysis of economic governance especially the boundaries of the firm""",847,male,27/09/1932,USA,Superior WI,US,0000-00-00,,,,University of California,Berkeley CA,USA
2009,846,Elinor,Ostrom,economics,2,"""for her analysis of economic governance especially the commons""",846,female,07/08/1933,USA,Los Angeles CA,US,12/06/2012,USA,Bloomington IN,US,Indiana University,Bloomington IN,USA
2009,845,Barack,Obama,peace,1,"""for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples""",845,male,04/08/1961,USA,Honolulu HI,US,0000-00-00,,,,,,
2009,844,Herta,Müller,literature,1,"""who with the concentration of poetry and the frankness of prose depicts the landscape of the dispossessed""",844,female,17/08/1953,Romania,Nitzkydorf Banat,RO,0000-00-00,,,,,,
2009,843,Ada E.,Yonath,chemistry,3,"""for studies of the structure and function of the ribosome""",843,female,22/06/1939,British Mandate of Palestine (now Israel),Jerusalem,IL,0000-00-00,,,,Weizmann Institute of Science,Rehovot,Israel
2009,842,Thomas A.,Steitz,chemistry,3,"""for studies of the structure and function of the ribosome""",842,male,23/08/1940,USA,Milwaukee WI,US,23/08/2018,USA,Branford CT,US,Yale University,New Haven CT,USA
2009,841,Venkatraman,Ramakrishnan,chemistry,3,"""for studies of the structure and function of the ribosome""",841,male,1952-00-00,India,Chidambaram Tamil Nadu,IN,0000-00-00,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom
2009,840,George E.,Smith,physics,4,"""for the invention of an imaging semiconductor circuit - the CCD sensor""",840,male,10/05/1930,USA,White Plains NY,US,0000-00-00,,,,Bell Laboratories,Murray Hill NJ,USA
2009,838,Charles K.,Kao,physics,2,"""for groundbreaking achievements concerning the transmission of light in fibers for optical communication""",838,male,04/11/1933,China,Shanghai,CN,23/09/2018,,Hong Kong,,Standard Telecommunication Laboratories,Harlow,United Kingdom
2009,837,Jack W.,Szostak,medicine,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",837,male,09/11/1952,United Kingdom,London,GB,0000-00-00,,,,Harvard Medical School,Boston MA,USA
2009,836,Carol W.,Greider,medicine,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",836,female,15/04/1961,USA,San Diego CA,US,0000-00-00,,,,Johns Hopkins University School of Medicine,Baltimore MD,USA
2009,835,Elizabeth H.,Blackburn,medicine,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",835,female,26/11/1948,Australia,Hobart Tasmania,AU,0000-00-00,,,,University of California,San Francisco CA,USA
2009,839,Willard S.,Boyle,physics,4,"""for the invention of an imaging semiconductor circuit - the CCD sensor""",839,male,19/08/1924,Canada,Amherst NS,CA,07/05/2011,Canada,Truro NS,CA,Bell Laboratories,Murray Hill NJ,USA
2010,857,Dale T.,Mortensen,economics,3,"""for their analysis of markets with search frictions""",857,male,02/02/1939,USA,Enterprise OR,US,09/01/2014,USA,Wilmette IL,US,Northwestern University,Evanston IL,USA
2010,854,Mario,Vargas Llosa,literature,1,"""for his cartography of structures of power and his trenchant images of the individual's resistance revolt and defeat""",854,male,28/03/1936,Peru,Arequipa,PE,0000-00-00,,,,,,
2010,858,Christopher A.,Pissarides,economics,3,"""for their analysis of markets with search frictions""",858,male,20/02/1948,Cyprus,Nicosia,CY,0000-00-00,,,,London School of Economics and Political Science,London,United Kingdom
2010,855,Xiaobo,Liu,peace,1,"""for his long and non-violent struggle for fundamental human rights in China""",855,male,28/12/1955,China,Changchun,CN,13/07/2017,China,Shenyang,CN,,,
2010,853,Akira,Suzuki,chemistry,3,"""for palladium-catalyzed cross couplings in organic synthesis""",853,male,12/09/1930,Japan,Mukawa,JP,0000-00-00,,,,Hokkaido University,Sapporo,Japan
2010,856,Peter A.,Diamond,economics,3,"""for their analysis of markets with search frictions""",856,male,29/04/1940,USA,New York NY,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA
2010,851,Richard F.,Heck,chemistry,3,"""for palladium-catalyzed cross couplings in organic synthesis""",851,male,15/08/1931,USA,Springfield MA,US,09/10/2015,Philippines,Manila,PH,University of Delaware,,USA
2010,850,Konstantin,Novoselov,physics,2,"""for groundbreaking experiments regarding the two-dimensional material graphene""",850,male,23/08/1974,Russia,Nizhny Tagil,RU,0000-00-00,,,,University of Manchester,Manchester,United Kingdom
2010,849,Andre,Geim,physics,2,"""for groundbreaking experiments regarding the two-dimensional material graphene""",849,male,21/10/1958,Russia,Sochi,RU,0000-00-00,,,,University of Manchester,Manchester,United Kingdom
2010,848,Robert G.,Edwards,medicine,1,"""for the development of in vitro fertilization""",848,male,27/09/1925,United Kingdom,Batley,GB,10/04/2013,United Kingdom,Cambridge,GB,University of Cambridge,Cambridge,United Kingdom
2010,852,Ei-ichi,Negishi,chemistry,3,"""for palladium-catalyzed cross couplings in organic synthesis""",852,male,14/07/1935,China,Changchun,CN,06/06/2021,USA,Indianapolis IN,US,Purdue University,West Lafayette IN,USA
2011,873,Christopher A.,Sims,economics,2,"""for their empirical research on cause and effect in the macroeconomy""",873,male,21/10/1942,USA,Washington D.C.,US,0000-00-00,,,,Princeton University,Princeton NJ,USA
2011,871,Tawakkol,Karman,peace,3,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work""",871,female,07/02/1979,Yemen,Ta'izz,YE,0000-00-00,,,,,,
2011,870,Leymah,Gbowee,peace,3,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work""",870,female,01/02/1972,Liberia,Monrovia,LR,0000-00-00,,,,,,
2011,869,Ellen,Johnson Sirleaf,peace,3,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work""",869,female,29/10/1938,Liberia,Monrovia,LR,0000-00-00,,,,,,
2011,868,Tomas,Tranströmer,literature,1,"""because through his condensed translucent images he gives us fresh access to reality""",868,male,15/04/1931,Sweden,Stockholm,SE,26/03/2015,Sweden,Stockholm,SE,,,
2011,867,Dan,Shechtman,chemistry,1,"""for the discovery of quasicrystals""",867,male,24/01/1941,British Mandate of Palestine (now Israel),Tel Aviv,IL,0000-00-00,,,,Technion - Israel Institute of Technology,Haifa,Israel
2011,872,Thomas J.,Sargent,economics,2,"""for their empirical research on cause and effect in the macroeconomy""",872,male,19/07/1943,USA,Pasadena CA,US,0000-00-00,,,,New York University,New York NY,USA
2011,865,Brian P.,Schmidt,physics,4,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",865,male,24/02/1967,USA,Missoula MT,US,0000-00-00,,,,Australian National University,Weston Creek,Australia
2011,864,Saul,Perlmutter,physics,2,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",864,male,1959-00-00,USA,Champaign-Urbana IL,US,0000-00-00,,,,Lawrence Berkeley National Laboratory,Berkeley CA,USA
2011,863,Ralph M.,Steinman,medicine,2,"""for his discovery of the dendritic cell and its role in adaptive immunity""",863,male,14/01/1943,Canada,Montreal,CA,30/09/2011,USA,New York NY,US,Rockefeller University,New York NY,USA
2011,862,Jules A.,Hoffmann,medicine,4,"""for their discoveries concerning the activation of innate immunity""",862,male,02/08/1941,Luxembourg,Echternach,LU,0000-00-00,,,,University of Strasbourg,Strasbourg,France
2011,861,Bruce A.,Beutler,medicine,4,"""for their discoveries concerning the activation of innate immunity""",861,male,29/12/1957,USA,Chicago IL,US,0000-00-00,,,,University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA
2011,866,Adam G.,Riess,physics,4,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",866,male,16/12/1969,USA,Washington D.C.,US,0000-00-00,,,,Johns Hopkins University,Baltimore MD,USA
2012,883,Lloyd S.,Shapley,economics,2,"""for the theory of stable allocations and the practice of market design""",883,male,02/06/1923,USA,Cambridge MA,US,12/03/2016,USA,Tucson AZ,US,University of California,Los Angeles CA,USA
2012,882,Alvin E.,Roth,economics,2,"""for the theory of stable allocations and the practice of market design""",882,male,18/12/1951,USA,New York NY,US,0000-00-00,,,,Harvard University,Cambridge MA,USA
2012,881,European Union,,peace,1,"""for over six decades contributed to the advancement of peace and reconciliation democracy and human rights in Europe""",881,org,1952-00-00,,,,0000-00-00,,,,,,
2012,880,Mo,Yan,literature,1,"""who with hallucinatory realism merges folk tales history and the contemporary""",880,male,02/02/1955,China,Gaomi,CN,0000-00-00,,,,,,
2012,879,Brian,Kobilka,chemistry,2,"""for studies of G-protein-coupled receptors""",879,male,30/05/1955,USA,Little Falls MN,US,0000-00-00,,,,Stanford University School of Medicine,Stanford CA,USA
2012,878,Robert J.,Lefkowitz,chemistry,2,"""for studies of G-protein-coupled receptors""",878,male,15/04/1943,USA,New York NY,US,0000-00-00,,,,Howard Hughes Medical Institute,,USA
2012,876,Serge,Haroche,physics,2,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems""",876,male,11/09/1944,Morocco,Casablanca,MA,0000-00-00,,,,Collège de France,Paris,France
2012,875,Shinya,Yamanaka,medicine,2,"""for the discovery that mature cells can be reprogrammed to become pluripotent""",875,male,04/09/1962,Japan,Osaka,JP,0000-00-00,,,,Kyoto University,Kyoto,Japan
2012,874,Sir John B.,Gurdon,medicine,2,"""for the discovery that mature cells can be reprogrammed to become pluripotent""",874,male,02/10/1933,United Kingdom,Dippenhall,GB,0000-00-00,,,,Gurdon Institute,Cambridge,United Kingdom
2012,877,David J.,Wineland,physics,2,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems""",877,male,24/02/1944,USA,Milwaukee WI,US,0000-00-00,,,,National Institute of Standards and Technology,Boulder CO,USA
2013,896,Robert J.,Shiller,economics,3,"""for their empirical analysis of asset prices""",896,male,29/03/1946,USA,Detroit MI,US,0000-00-00,,,,Yale University,New Haven CT,USA
2013,891,Arieh,Warshel,chemistry,3,"""for the development of multiscale models for complex chemical systems""",891,male,20/11/1940,British Mandate of Palestine (now Israel),Kibbutz Sde-Nahum,IL,0000-00-00,,,,University of Southern California,Los Angeles CA,USA
2013,895,Lars Peter,Hansen,economics,3,"""for their empirical analysis of asset prices""",895,male,26/10/1952,USA,Urbana IL,US,0000-00-00,,,,University of Chicago,Chicago IL,USA
2013,894,Eugene F.,Fama,economics,3,"""for their empirical analysis of asset prices""",894,male,14/02/1939,USA,Boston MA,US,0000-00-00,,,,University of Chicago,Chicago IL,USA
2013,893,Organisation for the Prohibition of Chemical Weapons,,peace,1,"""for its extensive efforts to eliminate chemical weapons""",893,org,1997-00-00,,,,0000-00-00,,,,,,
2013,892,Alice,Munro,literature,1,"""master of the contemporary short story""",892,female,10/07/1931,Canada,Wingham,CA,0000-00-00,,,,,,
2013,890,Michael,Levitt,chemistry,3,"""for the development of multiscale models for complex chemical systems""",890,male,09/05/1947,South Africa,Pretoria,ZA,0000-00-00,,,,Stanford University School of Medicine,Stanford CA,USA
2013,889,Martin,Karplus,chemistry,3,"""for the development of multiscale models for complex chemical systems""",889,male,15/03/1930,Austria,Vienna,AT,0000-00-00,,,,Université de Strasbourg,Strasbourg,France
2013,888,Peter,Higgs,physics,2,"""for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles and which recently was confirmed through the discovery of the predicted fundamental particle by the ATLAS and CMS experiments at CERN's Large Hadron Collider""",888,male,29/05/1929,United Kingdom,Newcastle upon Tyne,GB,0000-00-00,,,,University of Edinburgh,Edinburgh,United Kingdom
2013,887,François,Englert,physics,2,"""for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles and which recently was confirmed through the discovery of the predicted fundamental particle by the ATLAS and CMS experiments at CERN's Large Hadron Collider""",887,male,06/11/1932,Belgium,Etterbeek,BE,0000-00-00,,,,Université Libre de Bruxelles,Brussels,Belgium
2013,886,Thomas C.,Südhof,medicine,3,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells""",886,male,22/12/1955,Germany,Göttingen,DE,0000-00-00,,,,Stanford University,Stanford CA,USA
2013,885,Randy W.,Schekman,medicine,3,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells""",885,male,30/12/1948,USA,St. Paul MN,US,0000-00-00,,,,University of California,Berkeley CA,USA
2013,884,James E.,Rothman,medicine,3,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells""",884,male,03/11/1950,USA,Haverhill MA,US,0000-00-00,,,,Yale University,New Haven CT,USA
2014,915,Jean,Tirole,economics,1,"""for his analysis of market power and regulation""",915,male,09/08/1953,France,Troyes,FR,0000-00-00,,,,Toulouse School of Economics (TSE),Toulouse,France
2014,914,Malala,Yousafzai,peace,2,"""for their struggle against the suppression of children and young people and for the right of all children to education""",914,female,12/07/1997,Pakistan,Mingora,PK,0000-00-00,,,,,,
2014,912,Patrick,Modiano,literature,1,"""for the art of memory with which he has evoked the most ungraspable human destinies and
uncovered the life-world of the occupation""",912,male,30/07/1945,France,Paris,FR,0000-00-00,,,,,,
2014,911,William E.,Moerner,chemistry,3,"""for the development of super-resolved fluorescence microscopy""",911,male,24/06/1953,USA,Pleasanton CA,US,0000-00-00,,,,Stanford University,Stanford CA,USA
2014,910,Stefan W.,Hell,chemistry,3,"""for the development of super-resolved fluorescence microscopy""",910,male,23/12/1962,Romania,Arad,RO,0000-00-00,,,,Max Planck Institute for Biophysical Chemistry,Göttingen,Germany
2014,909,Eric,Betzig,chemistry,3,"""for the development of super-resolved fluorescence microscopy""",909,male,13/01/1960,USA,Ann Arbor MI,US,0000-00-00,,,,Janelia Research Campus Howard Hughes Medical Institute,Ashburn VA,USA
2014,913,Kailash,Satyarthi,peace,2,"""for their struggle against the suppression of children and young people and for the right of all children to education""",913,male,11/01/1954,India,Vidisha,IN,0000-00-00,,,,,,
2014,907,Hiroshi,Amano,physics,3,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",907,male,11/09/1960,Japan,Hamamatsu,JP,0000-00-00,,,,Nagoya University,Nagoya,Japan
2014,906,Isamu,Akasaki,physics,3,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",906,male,30/01/1929,Japan,Chiran,JP,01/04/2021,Japan,Nagoya,JP,Meijo University,Nagoya,Japan
2014,905,Edvard I.,Moser,medicine,4,"""for their discoveries of cells that constitute a positioning system in the brain""",905,male,27/04/1962,Norway,Ålesund,NO,0000-00-00,,,,Norwegian University of Science and Technology (NTNU),Trondheim,Norway
2014,904,May-Britt,Moser,medicine,4,"""for their discoveries of cells that constitute a positioning system in the brain""",904,female,04/01/1963,Norway,Fosnavåg,NO,0000-00-00,,,,Norwegian University of Science and Technology (NTNU),Trondheim,Norway
2014,903,John,O'Keefe,medicine,2,"""for their discoveries of cells that constitute a positioning system in the brain""",903,male,18/11/1939,USA,New York NY,US,0000-00-00,,,,University College,London,United Kingdom
2014,908,Shuji,Nakamura,physics,3,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",908,male,22/05/1954,Japan,Ikata,JP,0000-00-00,,,,University of California,Santa Barbara CA,USA
2015,926,Angus,Deaton,economics,1,"""for his analysis of consumption poverty and welfare""",926,male,19/10/1945,Scotland,Edinburgh,GB,0000-00-00,,,,Princeton University,Princeton NJ,USA
2015,925,National Dialogue Quartet,,peace,1,"""for its decisive contribution to the building of a pluralistic democracy in Tunisia in the wake of the Jasmine Revolution of 2011""",925,org,2013-00-00,,,,0000-00-00,,,,,,
2015,924,Svetlana,Alexievich,literature,1,"""for her polyphonic writings a monument to suffering and courage in our time""",924,female,31/05/1948,Ukraine,Ivano-Frankivsk,UA,0000-00-00,,,,,,
2015,923,Aziz,Sancar,chemistry,3,"""for mechanistic studies of DNA repair""",923,male,08/09/1946,Turkey,Savur,TR,0000-00-00,,,,University of North Carolina,Chapel Hill NC,USA
2015,922,Paul,Modrich,chemistry,3,"""for mechanistic studies of DNA repair""",922,male,13/06/1946,USA,Raton NM,US,0000-00-00,,,,Howard Hughes Medical Institute,Durham NC,USA
2015,921,Tomas,Lindahl,chemistry,3,"""for mechanistic studies of DNA repair""",921,male,28/01/1938,Sweden,Stockholm,SE,0000-00-00,,,,Francis Crick Institute,Hertfordshire,United Kingdom
